id,no_civique,rue,no_local,code_postal,etage,entreprise,telephone,enfant,type_etablissement,usage_1,usage_2,usage_3,type_scian,secteur_nom,classe_nom,neq,secteur_commercial,grandes_chaines,date_creation,date_modification,lng,lat
222ddbbe-5f32-4717-964f-9dfd32dc4b2e,740,Rue Galt Ouest,200,J1H 1Z3,3,FNX INNOV,819 566-8855,TRUE,Bureau,Services professionnels,"Architecture, génie et services connexes",Services de prospection et de levé géophysiques,541360,"Services professionnels, scientifiques et techniques",Services de prospection et de levé géophysiques,1174002437,Ascot,FALSE,2022-05-19,2024-06-17,-71.8971739,45.39371679999999
086cd254-e2e9-4e4b-8a8a-33e4b29c8160,740,Rue Galt Ouest,113,J1H 1Z3,2,VACANT,NA,FALSE,Bureau,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Ascot,FALSE,2022-05-19,2024-06-17,-71.8971739,45.39371679999999
89dd6c99-b2d2-463b-8262-cadc1b0d0acd,740,Rue Galt Ouest,112,J1G 3H8,2,SOCIÉTÉ ALZHEIMER DE L'ESTRIE,819 821-5127,FALSE,Bureau,Organismes publics et privés,"Organismes communautaires, fondations, groupes de citoyens",Fondations et organismes de charité,813210,Autres services (sauf les administrations publiques),Fondations et organismes de charité,1146516407,Ascot,FALSE,2019-12-07,2024-06-17,-71.8971739,45.39371679999999
aad67541-0055-4553-823a-29aba4cc3202,740,Rue Galt Ouest,305,J1H 1Z3,4,RADAR SÉCURITÉ,514 542-4241,FALSE,Bureau,Services d'affaires,Sécurité,Services de garde et de patrouille,561612,"Services administratifs, services de soutien, services de gestion des déchets et services d'assainissement",Services de garde et de patrouille,1171083786,Ascot,FALSE,2020-05-05,2024-06-17,-71.8971739,45.39371679999999
a43dcf64-4602-4506-a969-c28fdba41c9a,740,Rue Galt Ouest,11,J1H 1Z3,1,ACADÉMIE MASSAGE SCIENTIFIQUE,1 800 475-1964,FALSE,Bureau,Services aux consommateurs,Centre de formation,Tous les autres établissements d'enseignement et de formation,611690,Services d'enseignement,Tous les autres établissements d'enseignement et de formation,1173779076,Ascot,FALSE,2019-12-07,2024-06-17,-71.8971739,45.39371679999999
9701eb80-067f-4833-a330-a06ba3b40fe2,740,Rue Galt Ouest,401,J1H 1Z3,5,VACANT,NA,FALSE,Bureau,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Ascot,FALSE,2019-12-07,2024-06-17,-71.8971739,45.39371679999999
c52ef5f4-46d8-422e-94f1-b2b308cb7256,740,Rue Galt Ouest,10,J1H 1Z3,1,VACANT,NA,FALSE,Bureau,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Ascot,FALSE,2020-05-05,2024-06-17,-71.8971739,45.39371679999999
9258984c-57d6-449b-9502-791cea828418,740,Rue Galt Ouest,109,J1H 1Z3,2,OLYMBEC DÉVELOPPEMENT S.E.N.C.,819 821-4000,FALSE,Bureau,Services d'affaires,Services immobiliers,Bailleurs d'immeubles non résidentiels (sauf les mini-entrepôts),531120,Services immobiliers et services de location et de location à bail,Bailleurs d'immeubles non résidentiels (sauf les mini-entrepôts),1167028258,Ascot,FALSE,2019-12-07,2024-06-17,-71.8971739,45.39371679999999
4702e824-168e-4acd-a1ae-d5f25452d828,740,Rue Galt Ouest,110,J1H 1Z3,2,ARRIMAGE ESTRIE,819 564-7885,FALSE,Bureau,Organismes publics et privés,"Organismes communautaires, fondations, groupes de citoyens",Organismes d'action sociale,813310,Autres services (sauf les administrations publiques),Organismes d'action sociale,1142389262,Ascot,FALSE,2020-10-21,2024-06-17,-71.8971739,45.39371679999999
9ad44804-bdba-4f2e-b7cc-98e86048d00c,720,Rue Galt Ouest,SS1,J1H 1Z2,-1,ACADÉMIE ÉNYO,819 943-9674,FALSE,Bureau,Services aux consommateurs,Centre de formation,Formation athlétique,611620,Services d'enseignement,Formation athlétique,2261334389,Ascot,FALSE,2020-05-05,2024-06-17,-71.8971739,45.39371679999999
80df5eb1-40d0-40dd-b270-36278239cc63,740,Rue Galt Ouest,105,J1H 1Z3,2,VACANT,NA,FALSE,Bureau,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Ascot,FALSE,2019-12-07,2024-06-17,-71.8971739,45.39371679999999
3220c793-b6d7-4417-896b-ae87e596ca4e,740,Rue Galt Ouest,13,J1H 1Z3,1,VACANT,NA,FALSE,Bureau,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Ascot,FALSE,2019-12-07,2024-06-17,-71.8971739,45.39371679999999
8a0a6cbe-6eca-4348-9837-7ade504913f4,740,Rue Galt Ouest,302,J1H 1Z3,4,LOGICIELS DELTEK INC.,819 346-3312,FALSE,Bureau,Services d'affaires,"Industrie de l'information, des arts et de la culture",Éditeurs de logiciels (sauf éditeurs de jeux vidéo),513211,Industrie de l'information et industrie culturelle,Éditeurs de logiciels (sauf éditeurs de jeux vidéo),1169398956,Ascot,FALSE,2020-05-05,2024-05-23,-71.8971739,45.39371679999999
24f4c983-824f-4303-b034-c9484605ac1d,740,Rue Galt Ouest,101,J1H 1Z3,2,ASSOCIATION DES PROCHES DE PERSONNES ATTEINTES DE MALADIE MENTALE (APPAMM),819 563-1363,FALSE,Bureau,Organismes publics et privés,"Organismes communautaires, fondations, groupes de citoyens",Organismes d'action sociale,813310,Autres services (sauf les administrations publiques),Organismes d'action sociale,1142253070,Ascot,FALSE,2022-05-19,2024-06-17,-71.8971739,45.39371679999999
72c58c66-5d92-4cc1-952b-34515d30c01b,555,Rue des Grandes-Fourches Sud,NA,J1H 5G7,"1, 2",VILLE DE SHERBROOKE,819 823-8000,FALSE,Bureau,Organismes publics et privés,Organismes publics,"Autres services des administrations publiques locales, municipales et régionales",913910,Administrations publiques,"Autres services des administrations publiques locales, municipales et régionales",8831854920,Ascot,FALSE,2020-06-05,2024-06-17,-71.8837161,45.393200300000004
e7166486-8539-46cf-8960-75c384161da8,555,Rue des Grandes-Fourches Sud,NA,J1H 5G7,1,VILLE DE SHERBROOKE,819 823-8000,TRUE,Commerce de gros/para-industriel,Organismes publics et privés,Organismes publics,"Autres services des administrations publiques locales, municipales et régionales",913910,Administrations publiques,"Autres services des administrations publiques locales, municipales et régionales",8831854920,Ascot,FALSE,2021-09-28,2024-06-17,-71.88226209999999,45.3934033
b218cc0b-96a2-44a1-99e1-59ca4693452f,820,Rue Galt Ouest,NA,J1H 1Z2,1,VACANT,NA,FALSE,Commerce,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Ascot,FALSE,2020-04-16,2024-06-17,-71.8984179,45.3933408
e7b4d3d7-6358-4c43-b892-2651ad87bc17,820,Rue Wellington Sud,NA,J1H 5E4,1,VACANT,NA,FALSE,Commerce,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Ascot,FALSE,2020-06-05,2024-06-17,-71.88524509999999,45.3936504
f2e96333-8336-4a76-a443-7cce46b6aff5,1960,Rue Belvédère Sud,NA,J1H 5W7,1,VACANT,NA,FALSE,Commerce,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Ascot,FALSE,2024-04-09,2024-06-14,-71.89266209461928,45.37616253856975
1868c862-becc-422b-8060-59d8c64c5b3f,820,Rue Wellington Sud,Z,J1H 5E4,1,VACANT,NA,FALSE,Commerce de gros/para-industriel,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Ascot,FALSE,2023-10-05,2024-06-17,-71.88480309602423,45.393216250114435
28009e48-13e7-4c20-8c9f-e969a5596c23,1960,Rue Belvédère Sud,NA,J1H 5W7,1,VACANT,NA,FALSE,Commerce,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Ascot,FALSE,2024-04-09,2024-06-14,-71.89263649257326,45.37685106992369
d68c9df5-6fc3-44eb-9ed9-2d942b8aff54,855,Rue Wellington Sud,NA,J1H 5C7,1,DANY GIROUARD COIFFEUR,819 674-6900,FALSE,Commerce,Services aux consommateurs,Soins personnels,Salons de coiffure unisexes,812116,Autres services (sauf les administrations publiques),Salons de coiffure unisexes,1164689953,Ascot,FALSE,2020-06-05,2024-06-17,-71.8854039,45.392821999999995
0a416dca-d5ef-4d4f-8941-1dc26412dc39,1212,Rue Wellington Sud,NA,J1H 5E7,1,SMUCKER’S,819 569-3614,FALSE,Industriel,Fabrication,Agroalimentaire,"Mise en conserve, marinage et séchage de fruits et de légumes",311420,Fabrication,"Mise en conserve, marinage et séchage de fruits et de légumes",1166710708,Ascot,FALSE,2020-06-05,2024-06-17,-71.8831481,45.3892047
1fddce1b-5290-4c25-9fc3-a2d96eee824e,605,Rue Thibault,D,J1H 5W7,1,DOLLARAMA,1 888-365-4266,FALSE,Commerce,Biens semi-courants,Vente au détail,Grands magasins,455110,Commerce de détail,Grands détaillants,NA,Ascot,TRUE,2023-10-04,2024-06-14,-71.89265020795506,45.37646858922249
cd6de9cc-b896-4568-a314-46d033ecd43b,988,Rue Wellington Sud,NA,J1H 5E7,"1, 2",AU SERVICE DU CULTIVATEUR 1968 INC.,819 822-2237,FALSE,Commerce de gros/para-industriel,Commerce de gros,Commerce de gros,Tous les autres grossistes-marchands,418990,Commerce de gros,Tous les autres grossistes-marchands,1174076654,Ascot,FALSE,2020-06-05,2024-06-17,-71.8841525,45.391366600000005
2ae4ce85-acfa-4903-baad-94a499a7dd2f,1043,Rue Wellington Sud,NA,J1H 5E6,1,CARNI-GOURMET,819 571-3422,FALSE,Commerce,Biens courants,Fournitures pour animaux,Animaleries et magasins de fournitures pour animaux,459910,Commerce de détail,Animaleries et détaillants de fournitures pour animaux,2273861288,Ascot,FALSE,2020-06-05,2024-06-17,-71.8844526,45.3902517
0f781d50-0b23-4889-8350-f8310a401549,1045,Rue Wellington Sud,NA,J1H 5E6,1,VACANT,NA,FALSE,Commerce,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Ascot,FALSE,2021-01-19,2024-06-17,-71.8844526,45.3902517
603a226c-1706-4268-82bb-7a7130621c3b,2640,Rue Belvédère Sud,NA,J1H 0A3,1,CARREFOUR MINI-ENTREPOSAGE,819 564-0454,FALSE,Commerce,Services aux consommateurs,Location,Mini-entrepôts libre-service,531130,Services immobiliers et services de location et de location à bail,Mini-entrepôts libre-service,1167885061,Ascot,FALSE,2020-06-05,2024-06-14,-71.89441579683921,45.361860556448256
cd69ad26-1dc7-4025-b19f-27f017cb61c1,875,Rue Thibault,NA,J1H 3B3,"-1, 1, 2",ÉCOLE PRIMAIRE JEAN XXIII,819 822-5658,FALSE,Institution,Services d'enseignement,Services d'enseignement,Écoles primaires et secondaires,611110,Services d'enseignement,Écoles primaires et secondaires,8831850100,Ascot,FALSE,2020-06-05,2024-06-14,-71.89978049999999,45.3752572
aaf1e441-869f-475d-9c5a-eb8605dee5e2,854,Rue Belvédère Sud,NA,J1H 4C1,"1,2",LA MAISON BELVÉDÈRE,NA,FALSE,Bureau,Services professionnels,Professionnels de la santé et assistance sociale,Cabinets de tous les autres praticiens de la santé,621390,Soins de santé et assistance sociale,Cabinets de tous les autres praticiens de la santé,NA,Ascot,FALSE,2020-05-20,2024-05-23,-71.895879,45.393712199999996
5ceea919-dba6-4979-aea1-46c2457530cf,895,Rue Belvédère Sud,NA,J1H 4B9,1,BNT STUDIO,819 346-7602,FALSE,Commerce,Services aux consommateurs,Soins personnels,Salons de tatouage,812190,Autres services (sauf les administrations publiques),Autres services de soins personnels,NA,Ascot,FALSE,2020-04-16,2024-06-18,-71.8964093,45.3930125
9be9206a-7a30-401f-b90e-0db656a9a130,785,Rue Thibault,NA,J1H 3B3,1,ÉGLISE PRÉCIEUX-SANG,819 564-7787,FALSE,Institution,Organismes publics et privés,Organismes religieux,Organismes religieux,813110,Autres services (sauf les administrations publiques),Organismes religieux,1144317543,Ascot,FALSE,2021-10-29,2024-06-14,-71.8972232,45.375424699999996
ba4af6ee-d5e9-4844-8675-e69d0eda0936,1036,Rue Belvédère Sud,NA,J1H 4C4,"1, 2, 3, 4, 5",CSSS-IUGS PAVILLON D'YOUVILLE,819 780-2222,FALSE,Institution,Organismes publics et privés,Organismes publics,Établissements communautaires de soins pour personnes âgées,623310,Soins de santé et assistance sociale,Établissements communautaires de soins pour personnes âgées,8813818596,Ascot,FALSE,2020-05-22,2024-06-18,-71.89510059999999,45.3906685
7015117c-4354-47b1-be48-f72aa1363f9f,905,Rue Belvédère Sud,NA,J1H 4C5,1,AUTOMOBILES J.L.,819 822-2880,FALSE,Commerce,Biens réfléchis,Vente de véhicule,Concessionnaires d'automobiles d'occasion,441120,Commerce de détail,Concessionnaires d'automobiles d'occasion,2240738387,Ascot,FALSE,2020-04-16,2024-06-18,-71.8965569,45.392644100000005
ece05e8b-9a2b-479e-90d2-87e1d3712ade,942,Rue Belvédère Sud,NA,J1H 4C3,1,CENTRE POUR FEMMES IMMIGRANTES DE SHERBROOKE,819 822-2259,FALSE,Commerce,Organismes publics et privés,"Organismes communautaires, fondations, groupes de citoyens",Organismes d'action sociale,813310,Autres services (sauf les administrations publiques),Organismes d'action sociale,1144721561,Ascot,FALSE,2020-05-20,2024-06-18,-71.89543619999999,45.3920625
51b10ba0-2b32-4343-a654-36c38866b5fe,942,Rue Belvédère Sud,NA,J1H 4C3,1,ADRENALINE,819 345-0809,FALSE,Commerce,"Restauration, divertissement et hôtellerie",Installations sportives et de loisirs,Conditionnement physique,713940,"Arts, spectacles et loisirs",Centres de sports récréatifs et de conditionnement physique,1170778451,Ascot,FALSE,2020-05-29,2024-06-18,-71.89543619999999,45.3920625
6881bf7d-1208-4a01-967d-3455f29b0f24,1036,Rue Belvédère Sud,NA,J1H 4C4,1,CENTRE DE SANTÉ ET DE SERVICE SOCIAUX IUGS,819 780-2222,FALSE,Institution,Organismes publics et privés,Organismes publics,Établissements communautaires de soins pour personnes âgées,623310,Soins de santé et assistance sociale,Établissements communautaires de soins pour personnes âgées,8870843602,Ascot,FALSE,2020-06-05,2024-06-18,-71.89510059999999,45.3906685
a4f3e663-47d7-4ca7-ba2b-5b4e09117b26,1162,Rue Belvédère Sud,NA,J1H 4C7,1,VACANT,NA,FALSE,Commerce,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Ascot,FALSE,2020-05-21,2024-06-18,-71.89573639999999,45.388734799999995
c7ac699b-e1bf-4c03-829f-a46ef68131b3,1208,Rue Belvédère Sud,NA,J1H 4C7,"1, 2",ÉCOLE PRIMAIRE DES QUATRES-VENTS,819 822-5672,FALSE,Institution,Services d'enseignement,Services d'enseignement,Écoles primaires et secondaires,611110,Services d'enseignement,Écoles primaires et secondaires,8831850100,Ascot,FALSE,2020-05-22,2024-06-18,-71.8954183,45.3880893
07ee5254-30ab-49df-971f-72b52af3a914,1201,Rue Belvédère Sud,NA,J1H 4E1,1,IDÉAL COIFFURE,819 820-7007,FALSE,Commerce,Services aux consommateurs,Soins personnels,Salons de coiffure unisexes,812116,Autres services (sauf les administrations publiques),Salons de coiffure unisexes,3340654246,Ascot,FALSE,2020-06-05,2024-06-18,-71.8964541,45.3880571
73dee605-5d68-44c8-961f-3253f05d5f94,1287,Rue Belvédère Sud,NA,J1H 4E2,"1, 2",CENTRE D'HÉBERGEMENT ALTERNATIF DE SHERBROOKE (CHAS),819 562-6875,FALSE,Résidentiel,Organismes publics et privés,"Organismes communautaires, fondations, groupes de citoyens",Organismes d'action sociale,813310,Autres services (sauf les administrations publiques),Organismes d'action sociale,1148137202,Ascot,FALSE,2020-06-05,2024-06-18,-71.8972824,45.3866608
c8f77a45-94d6-4ebb-b917-4d81c796ab32,1551,Rue Dunant,NA,J1H 5N6,1,ACCORDERIE,NA,FALSE,Commerce,Organismes publics et privés,"Organismes communautaires, fondations, groupes de citoyens",Organisations civiques et sociales,813410,Autres services (sauf les administrations publiques),Organisations civiques et sociales,NA,Ascot,FALSE,2024-02-20,2024-06-14,-71.89988,45.383822699999996
49854bce-e22d-4b50-a212-69b7d48982a1,1545,Rue Dunant,NA,J1H 5N6,1,RESTO ÉPICERIE DES ANDES,819 791-9990,FALSE,Commerce,Biens courants,Alimentation,Tous les autres magasins d'alimentation spécialisés,445298,Commerce de détail,Tous les autres détaillants d'alimentation spécialisés,3368852698,Ascot,FALSE,2020-06-05,2024-06-14,-71.89988,45.383822699999996
cdbed3f6-7d65-45ad-b665-9443398e2234,1569,Rue Dunant,NA,J1H 5N6,1,DOLLAR DUNANT,819 565-3999,FALSE,Commerce,Biens semi-courants,Vente au détail,Tous les autres magasins de marchandises diverses de tout genre,455219,Commerce de détail,Tous les autres détaillants de marchandises diverses de tout genre,1140083214,Ascot,FALSE,2020-06-05,2024-06-14,-71.89988,45.383822699999996
fab91256-cd52-4c2c-b6a9-83f777686a64,1555,Rue Dunant,NA,J1H 5N6,1,COMPTOIR FAMILIAL DE SHERBROOKE INC.,819 569-5336,FALSE,Commerce,Biens semi-courants,Marchandises d'occasion,Friperie,459510,Commerce de détail,Détaillants de marchandises d'occasion,1148030308,Ascot,FALSE,2020-06-05,2024-06-14,-71.89988,45.383822699999996
bbe1814e-7f9a-41b3-9079-03d15d2abd48,1541,Rue Dunant,NA,J1H 5N6,1,G-CONOMI$E,819 569-0332,FALSE,Commerce,Biens courants,Alimentation,Supermarchés et autres épiceries (sauf les dépanneurs),445110,Commerce de détail,Supermarchés et autres épiceries (sauf les dépanneurs),1178734449,Ascot,FALSE,2021-03-15,2024-06-14,-71.89988,45.383822699999996
ee23cd40-60bc-4276-ad49-e52c290bc4d7,1585,Rue Dunant,NA,J1H 5N6,1,DÉPANNEUR VOISIN,819 820-0668,FALSE,Commerce,Biens courants,Alimentation,Stations-service avec dépanneurs,457110,Commerce de détail,Stations-service avec dépanneurs,1171816466,Ascot,TRUE,2020-06-05,2024-06-14,-71.90030569999999,45.383253700000004
60fd19cd-84c5-4703-bf7a-d9ccd8be72c1,1525,Rue Dunant,NA,J1H 5N6,-1,ÉGLISE PENTECÔTISTE SOURCE D’ESPOIRS,NA,FALSE,Institution,Organismes publics et privés,Organismes religieux,Organismes religieux,813110,Autres services (sauf les administrations publiques),Organismes religieux,1174150004,Ascot,FALSE,2020-06-05,2024-06-14,-71.89988,45.383822699999996
3235efb7-e867-4bcd-8929-f8a903390ee5,1559,Rue Dunant,NA,J1H 5N6,1,ÉGLISE DE L’UNITÉ DU SAINT-ESPRIT AU CANADA,819 929-5414,FALSE,Institution,Organismes publics et privés,Organismes religieux,Organismes religieux,813110,Autres services (sauf les administrations publiques),Organismes religieux,NA,Ascot,FALSE,2020-06-05,2024-06-14,-71.89988,45.383822699999996
7f117c2c-729b-4f6e-9b79-96bcd306311d,1551,Rue Dunant,NA,J1H 5N6,1,BAOBAB CAFÉ DE QUARTIER,819 821-7162,FALSE,Commerce,"Restauration, divertissement et hôtellerie",Restauration,"Café, salon de thé, bar à smoothies",722512,Services d'hébergement et de restauration,Établissements de restauration à service restreint,1172855778,Ascot,FALSE,2020-06-05,2024-06-14,-71.89988,45.383822699999996
70b7ece5-ec13-46e9-9adc-33f007ea3e6a,815,Rue Thibault,NA,J1H 3B3,"1, 2",CPE LES AMIS DU GLOBE,819 822-0472,FALSE,Commerce,Services professionnels,Centre de la petite enfance (CPE) et garderie,Services de garderie,624410,Soins de santé et assistance sociale,Services de garderie,1148616809,Ascot,FALSE,2020-06-05,2024-06-14,-71.8978636,45.375375600000005
9d35fcc1-ea77-411d-8826-978002323bb9,1983,Rue André,NA,J1H 0G7,-1,MADAME DUPONT & CIE,873 661-1220,FALSE,Commerce,"Restauration, divertissement et hôtellerie",Restauration,Traiteurs,722320,Services d'hébergement et de restauration,Traiteurs,3374970971,Ascot,FALSE,2022-04-14,2024-06-14,-71.90358003550674,45.37444191335679
6ab430c1-b296-42b8-80fa-a3d5f04b6e18,1981,Rue André,NA,J1H 6J6,-1,BONISOIR,819 820-1486,FALSE,Commerce,Biens courants,Alimentation,Dépanneurs,445131,Commerce de détail,Dépanneurs,2266500760,Ascot,FALSE,2020-06-05,2024-06-14,-71.90361962452424,45.37449369769729
2c024128-5689-4c2a-9500-77d0e54f07ca,1290,Rue Belvédère Sud,NA,J1H 4C7,"1, 2",AXE VISUEL - CLINIQUE D'OPHTAMOLOGIE,819 933-1295,FALSE,Bureau,Services professionnels,Professionnels de la santé et assistance sociale,Cabinets de médecins,621110,Soins de santé et assistance sociale,Cabinets de médecins,3372167323,Ascot,FALSE,2020-05-22,2024-06-18,-71.89596519999999,45.3866939
e9cde53f-294b-45e3-b520-a9bdb31394e8,1290,Rue Belvédère Sud,NA,J1H 4C7,1,CLINIQUE ORION,873 389-5858,FALSE,Bureau,Services professionnels,Professionnels de la santé et assistance sociale,Cabinets d'optométristes,621320,Soins de santé et assistance sociale,Cabinets d'optométristes,1178372653,Ascot,FALSE,2023-08-29,2024-06-18,-71.89596481848707,45.386693948101616
f0d9a717-f021-4077-a05d-fbda3161bf6c,1435,Rue Belvédère Sud,NA,J1H 4E4,"1, 2",VACANT,NA,FALSE,Commerce,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Ascot,FALSE,2020-06-05,2024-06-14,-71.8952766,45.3842547
cf9db357-91ce-465c-a003-83d9eadf49d3,1625,Rue Belvédère Sud,NA,J1H 4E4,1,CAFÉ WILLIAMS SPARTIVENTO,819 564-8226,FALSE,Industriel,Fabrication,Agroalimentaire,Fabrication de café et de thé,311920,Fabrication,Fabrication de café et de thé,1173000929,Ascot,FALSE,2020-06-05,2024-06-17,-71.89478079999999,45.381511599999996
53d711b2-f081-4ace-8d73-6aab0ec06be0,405,Rue Sara,NA,J1H 5S6,"1, 2",ÉCOLE SECONDAIRE DU PHARE,819 822-5455,FALSE,Institution,Services d'enseignement,Services d'enseignement,Écoles primaires et secondaires,611110,Services d'enseignement,Écoles primaires et secondaires,8831850100,Ascot,FALSE,2020-06-05,2024-06-14,-71.8901978,45.37938450000001
1e0035a9-c354-4a07-9e6b-ae4369aef5c5,1700,Rue Dunant,NA,J1H 4A5,2,VACANT,NA,FALSE,Commerce,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Ascot,FALSE,2020-06-05,2024-06-14,-71.90177589999999,45.381315400000005
dacf0596-840f-4989-8a68-6f97409e4df7,1700,Rue Dunant,NA,J1H 4A5,"1,2",KARATÉ KYOKUSHIN,819 564-0264,FALSE,Commerce,Services aux consommateurs,Centre de formation,Formation athlétique,611620,Services d'enseignement,Formation athlétique,1146836441,Ascot,FALSE,2020-06-05,2024-06-14,-71.90177589999999,45.381315400000005
a7c3cc44-ee4c-40cf-9225-70c04bd76314,925,Rue de l'Ancienne-Carrière,NA,J1H 0G1,1,LA MAISON LA CONQUÊTE,819 791-4430,FALSE,Résidentiel,Organismes publics et privés,Organismes publics,Établissements de soins infirmiers,623110,Soins de santé et assistance sociale,Établissements de soins infirmiers,1163559157,Ascot,FALSE,2021-11-11,2024-06-18,-71.9003121,45.3866837
648e9489-16d8-4b62-a57d-378b7265d3e4,910,Rue LaRocque,NA,J1H 4R6,"1, 2, 3, 4",ÉCOLE PRIMAIRE LAROCQUE,819 822-5688,FALSE,Institution,Services d'enseignement,Services d'enseignement,Écoles primaires et secondaires,611110,Services d'enseignement,Écoles primaires et secondaires,8831850100,Ascot,FALSE,2020-06-05,2024-06-17,-71.8902385,45.392341699999996
150b0214-aaab-43da-b3f0-b93b63c20ffd,510,Rue de l'Union,NA,J1H 2X3,"1, 2, 3",ÉCOLE PRIMAIRE DES QUATRE-VENTS/ PAVILLON ECOLECTIF,819 822-5672,FALSE,Institution,Services d'enseignement,Services d'enseignement,Écoles primaires et secondaires,611110,Services d'enseignement,Écoles primaires et secondaires,8831850100,Ascot,FALSE,2020-06-29,2024-06-18,-71.89370629999999,45.386289000000005
a4e71e26-2bcd-4722-84d7-c257b308a3fd,1136,Rue Bienville,NA,J1H 4H8,1,NORMAND RAYMOND AUTO SPÉCIALITÉ ENR.,819 823-2366,FALSE,Commerce,Biens réfléchis,Vente de véhicule,Concessionnaires d'automobiles d'occasion,441120,Commerce de détail,Concessionnaires d'automobiles d'occasion,1143255918,Ascot,FALSE,2020-06-29,2024-06-17,-71.8931121,45.389124100000004
c13ed5b4-3d1b-468a-9a2b-fdd34f6b2a7e,3055,Boulevard Queen-Victoria,NA,J0B 2P0,1,VACANT,NA,FALSE,Bureau,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Jacques-Cartier,FALSE,2021-10-29,2024-08-02,-71.9235747,45.4413653
7a539535-ad9b-4f55-88c0-1db5a156a132,3055,Boulevard Queen-Victoria,NA,J0B 2P0,-1,VACANT,NA,FALSE,Bureau,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Jacques-Cartier,FALSE,2021-10-29,2024-08-02,-71.9235747,45.4413653
0794b4cb-a94c-4bdf-be3d-bcb9e951c3ee,2735,Boulevard Queen-Victoria,NA,J1J 4N8,1,AIM RECYCLAGE SHERBROOKE,819 563-8012,FALSE,Commerce de gros/para-industriel,Commerce de gros,Commerce de gros,Grossistes-marchands de métaux recyclables,418110,Commerce de gros,Grossistes-marchands de métaux recyclables,1162152061,Jacques-Cartier,FALSE,2020-06-05,2024-08-13,-71.9204421,45.4385084
7cc97eed-b0e6-48ac-b79c-c97fc3787799,4475,Boulevard de Portland,NA,J1L 0J1,"1,2",INOGEC,819 791-9988,FALSE,Commerce de gros/para-industriel,Fabrication,Machinerie,Fabrication de toutes les autres machines industrielles,333248,Fabrication,Fabrication de toutes les autres machines industrielles,1168441138,Jacques-Cartier,FALSE,2024-06-26,2024-08-14,-71.97913806958427,45.40139069779869
e7a2fb15-b6a2-410c-a0fb-76571531750f,4440,Boulevard Industriel,NA,J1L 2S8,1,REMORQUAGE ROUILLARD,819 829-2707,FALSE,Commerce de gros/para-industriel,Services aux consommateurs,Remorquage,Remorquage de véhicules automobiles,488410,Transport et entreposage,Remorquage de véhicules automobiles,1144453777,Jacques-Cartier,FALSE,2024-06-25,2024-07-04,-71.97362715742679,45.39457221096751
a8ffcf44-4979-4e49-8334-06e678bd029f,3800,Boulevard de Monseigneur-Fortier,NA,J1L 0J6,1,COSTCO,873 500-5544,FALSE,Commerce,Biens semi-courants,Vente au détail,Clubs-entrepôts,455211,Commerce de détail,"Clubs-entrepôts, supercentres",1160405685,Jacques-Cartier,TRUE,2020-06-05,2024-08-12,-71.9615618,45.422398099999995
7ce2bcbd-8fac-4fa4-8b1a-ae33dd6e4869,1000,Boulevard Queen-Victoria,NA,J1J 3T7,1,VILLE DE SHERBROOKE,819 823-8000,FALSE,Commerce de gros/para-industriel,Organismes publics et privés,Organismes publics,"Autres services des administrations publiques locales, municipales et régionales",913910,Administrations publiques,"Autres services des administrations publiques locales, municipales et régionales",8831854920,Jacques-Cartier,FALSE,2023-06-15,2024-08-02,-71.90295776499164,45.41357105467027
adcddae7-25ef-4494-a95f-baa7d10e96bb,31,Rue Wood,NA,J1J 2X4,"-1,1",CPE JEUNESTRIE (COOPÉRATIVE DE SOLIDARITÉ),819 566-1633,FALSE,Commerce,Services professionnels,Centre de la petite enfance (CPE) et garderie,Services de garderie,624410,Soins de santé et assistance sociale,Services de garderie,NA,Jacques-Cartier,FALSE,2024-02-20,2024-08-06,-71.92090185480959,45.399108454077044
59abcd65-c019-4161-935f-fa7c828cdd69,3050,Boulevard de Portland,N12-E,J1L 1K1,1,TELUS,819 348-0737,FALSE,Commerce,Biens semi-courants,Marchandises spécialisées,"Téléphones, internet et télévision",517310,Industrie de l'information et industrie culturelle,Télécommunications par fil et sans fil (sauf par satellite),1168658533,Jacques-Cartier,TRUE,2020-04-16,2024-08-12,-71.95245039759132,45.40162197131863
